id,original_filename,original_path,new_filename,output_path,extension,file_size_bytes,width,height,sha256,duplicate_exact,duplicate_visual,duplicate_group_id,title,description,primary_sector,secondary_categories,sub_sector,activity,project,partner,province,territory,locality,beneficiaries,people_type,tags,visible_text,date_taken,date_source,gps_available,confidence,classification_reason,website_category,website_slug,alt_text,caption,review_required,processing_status,error_message,original_candidate,parent_folder,file_modified,orientation,exif_available,gps_raw,perceptual_hash
1dc2c951-0cec-4f34-b6d0-8a924cb19965,DSC_1568.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1568.jpg,afd_sante_formation_prestataires_soins_salama_028.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_028.jpg,.jpg,1796002,6016,4016,cc396e37112d9939d338a4acc2df79ed146b105b24820d4e85572d8a0aee7f3c,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:20:09,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_028,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:20:10,,true,,34d8c9c8d894226a
f88dce0a-6ac0-4b41-81ad-f78d5bcc656b,DSC_1570.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1570.jpg,afd_sante_formation_prestataires_soins_salama_029.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_029.jpg,.jpg,2124828,6016,4016,a70b6ae04744d30aa27fcde99aad96b1b11fd80780f3dfa24b2557bf142bcc33,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:06,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_029,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:06,,true,,84c44f475393ceda
6c0f2ad7-21ba-452f-bd1d-5b2e4e0e9971,DSC_1571.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1571.jpg,afd_sante_formation_prestataires_soins_salama_030.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_030.jpg,.jpg,980377,6016,4016,e3c8083801e96de2930d4dfc247c34998cc63413e6a85949fd0937339535f834,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:05,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_030,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:06,,true,,d1f1f0f0e5ccfccc
f58b08db-b027-4333-9221-4351275d1431,DSC_1572.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1572.jpg,afd_sante_formation_prestataires_soins_salama_031.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_031.jpg,.jpg,1024139,6016,4016,37cf8441832a8541483854ff490443837ffe076814528de9535fe2577fd61558,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:08,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_031,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:08,,true,,b2f2f2b282824a4a
47e357e0-53db-43e8-bf59-97cacf145019,DSC_1574.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1574.jpg,afd_sante_formation_prestataires_soins_salama_032.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_032.jpg,.jpg,1270250,6016,4016,af3bccc56a1aefc916939f3568dae58ee8249c0eef7efec17a1657e7f746c4c4,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:11,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_032,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:12,,true,,1959383a30141e0e
9706fe4b-1a90-4a60-9637-14568d57db7d,DSC_1577.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1577.jpg,afd_sante_formation_prestataires_soins_salama_033.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_033.jpg,.jpg,1130852,6016,4016,9ddad581a79c588e52d1a004488fa09c0cff46069ca3923d70f461efe2fd0c5d,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:14,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_033,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:14,,true,,543a282a32968686
c3e6e887-a094-4e2f-807c-4de36e866c30,DSC_1579.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1579.jpg,afd_sante_formation_prestataires_soins_salama_034.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_034.jpg,.jpg,993735,6016,4016,c90157f2c1d84b0c8208017a2f8ea7bc877f7482186722992cb5336c0de026f3,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:17,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_034,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:18,,true,,1733333313032323
76114015-a8d6-4aa1-ba4a-2379fb883532,DSC_1581.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1581.jpg,afd_sante_formation_prestataires_soins_salama_035.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_035.jpg,.jpg,1023408,4016,6016,c30332ab1cff77b50255d327af2ac14697ac53de0e728dfb0d7bef78bb6bf16d,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:20,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_035,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:20,,true,,43073b3313676313
4b924c55-c158-440e-a72e-bc15abd38b88,DSC_1584.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1584.jpg,afd_sante_formation_prestataires_soins_salama_036.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_036.jpg,.jpg,974407,6016,4016,897d4da7cd8f3618e0f96b9762fcb692f04717793a9f85ad0abbd548fbc60966,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:23,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_036,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:24,,true,,435353737322a1c9
99a33bbd-99f4-4420-bbdc-19393edd7288,DSC_1586.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1586.jpg,afd_sante_formation_prestataires_soins_salama_037.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_037.jpg,.jpg,960560,6016,4016,2d3712d053cbf0c08899e95e783568612fb30f7993afb55b92f617e1382647de,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-10 10:23:27,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_037,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-10T09:23:26,,true,,526363737222a1c1
a45c31c0-94b2-4186-8fd4-2feb055dc73b,DSC_1594.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1594.jpg,afd_sante_formation_prestataires_soins_salama_038.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_038.jpg,.jpg,1743385,6016,4016,b563230c3720601bcfc95adeceff61d6ec1f1edc66e90f635cb646a526db6d1b,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:26,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_038,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:26,,true,,ccd2daeaea69af8e
bcfee7de-9abc-4f1e-96c8-837ede414148,DSC_1607.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1607.jpg,afd_sante_formation_prestataires_soins_salama_039.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_039.jpg,.jpg,2085163,6016,4016,a6cd5de8d190f355378acfaa5c1361d14e2bc5706cc4e8494a517be113cdc4e1,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:26,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_039,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:26,,true,,f2b0bb7bdade1619
b7aa05b4-b429-48fd-9f72-afbd8388a844,DSC_1609.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1609.jpg,afd_sante_formation_prestataires_soins_salama_040.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_040.jpg,.jpg,1825622,6016,4016,b9902d147531f48f1e06fba9b1aebfe5e051b730f83c6adbc369b3231e68454c,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:36,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_040,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:36,,true,,2f23a3a3b093d359
fb6d9245-9569-4f61-ac4d-6ab5d7b557cc,DSC_1610.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1610.jpg,afd_sante_formation_prestataires_soins_salama_041.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_041.jpg,.jpg,2068938,6016,4016,28a70be12bc2f90cc12ae7ee3be452041b4a5ad3444ddafec37811d375208d5b,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:35,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_041,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:36,,true,,40424646ca37b6e6
33932d1a-eaf6-4572-a40b-46b4797cf7dd,DSC_1614.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1614.jpg,afd_sante_formation_prestataires_soins_salama_042.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_042.jpg,.jpg,1242870,6016,4016,5fd1f466fc85dec2816ce59bf69f408545ce2d608d1fb881f6482f64cbc58c46,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:43,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_042,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:44,,true,,0616363693333bba
90f8b036-0f0f-4047-b5a2-0a3523c5a069,DSC_1615.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1615.jpg,afd_sante_formation_prestataires_soins_salama_043.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_043.jpg,.jpg,1261596,6016,4016,88a1be422f765bacc0f779909203742992999832532af42285fc5061b35d8479,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:43,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_043,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:44,,true,,0c14341e38383838
035236cc-9301-4d94-8331-2b77324dc3dc,DSC_1616.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1616.jpg,afd_sante_formation_prestataires_soins_salama_044.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_044.jpg,.jpg,2068349,6016,4016,442123d2f777cb32e492472102f66a8cae042ba51ce6e8efc88cfb9d8f061888,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:50,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_044,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:50,,true,,f8b9b9b94b0f1a7c
6b921b9d-2a38-4b3b-90da-e09db10f3070,DSC_1618.jpg,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA\DSC_1618.jpg,afd_sante_formation_prestataires_soins_salama_045.jpg,D:\Maquette_AFD\Banque des images AFD - Classees\01_sante\afd_sante_formation_prestataires_soins_salama_045.jpg,.jpg,1908093,6016,4016,f3bb9191db4ceccf678e3aaae0049ab302a2b1ac11393834c9c7d18c5f5b1137,false,false,,Formation des prestataires de soins SALAMA,"Atelier de formation en salle pour des prestataires de soins, avec participants, formateurs, documents, ordinateur, projecteur, banderole et exercices pratiques.",sante,formation; renforcement_capacites,formation_prestataires_soins,formation_prestataires_soins,SALAMA,,,,,prestataires_de_soins; communautes,personnel_sante; formateurs; participants; personnel_afd,sante; formation; renforcement_capacites; prestataires_de_soins; salle_formation; documents; presentation; banderole; equipements_protection,Banderole de formation des prestataires; references SALAMA visibles sur plusieurs images.,2026-07-11 04:54:50,exif,false,eleve,"Planche-contact verifiee: salle de formation, supports pedagogiques, participants, prestataires et exercices avec equipements de protection.",sante,afd_sante_formation_prestataires_soins_salama_045,Participants a un atelier de formation des prestataires de soins du projet SALAMA.,"Atelier de formation des prestataires de soins dans le cadre du projet SALAMA, avec sessions en salle et exercices pratiques.",false,already_exists,,true,D:\Maquette_AFD\Banque des images AFD\Banque Images 1\Atelier de formation des prestataires de soins SALAMA,2026-07-11T03:54:50,,true,,fcd8dc7d59093d34
